,pred,confi,label,weights,sInfo
128,0.0,0.09441883116960526,0.0,0.0,SE12_SE2
129,0.0,0.03673052415251732,1.0,0.2626602351665497,SE13_SE5
130,1.0,0.9889407753944397,1.0,0.2785944640636444,SE13_SE6
131,1.0,0.9887068271636963,1.0,0.47567492723464966,SE13_SE12
132,1.0,0.8014928102493286,1.0,0.4443756341934204,SE13_SE21
133,1.0,0.9629909992218018,1.0,0.4106159210205078,SE13_SE25
134,1.0,0.9891670942306519,1.0,0.2993827164173126,SE13_SE41
135,0.0,0.011621956713497639,0.0,0.0,SE13_SE50
136,1.0,0.9800865650177002,0.0,0.0,SE13_SE28
137,0.0,0.012254538014531136,0.0,0.0,SE13_SE24
138,0.0,0.010725150816142559,0.0,0.0,SE13_SE51
139,0.0,0.010725094936788082,0.0,0.0,SE13_SE18
140,0.0,0.010726061649620533,0.0,0.0,SE13_SE32
141,0.0,0.010757852345705032,0.0,0.0,SE13_SE3
142,1.0,0.9890866279602051,1.0,0.31464314460754395,SE14_SE6
143,1.0,0.9891670942306519,1.0,0.38506028056144714,SE14_SE9
144,1.0,0.9891670942306519,1.0,0.380342036485672,SE14_SE16
145,1.0,0.9811484217643738,1.0,0.3033880889415741,SE14_SE17
146,1.0,0.9891670942306519,1.0,0.3085903525352478,SE14_SE35
147,0.0,0.010725094936788082,0.0,0.0,SE14_SE43
148,0.0,0.01072528213262558,0.0,0.0,SE14_SE52
149,0.0,0.010823298245668411,0.0,0.0,SE14_SE48
150,0.0,0.018525978550314903,0.0,0.0,SE14_SE50
151,0.0,0.010725094936788082,0.0,0.0,SE14_SE46
152,0.0,0.01188940554857254,0.0,0.0,SE14_SE3
153,1.0,0.8247097134590149,0.0,0.0,SE14_SE54
154,0.0,0.010762152262032032,0.0,0.0,SE14_SE27
155,0.0,0.011745342053472996,0.0,0.0,SE14_SE55
156,0.0,0.010725105181336403,0.0,0.0,SE14_SE49
157,1.0,0.8822165131568909,1.0,0.3032855689525604,SE16_SE9
158,1.0,0.989134669303894,1.0,0.25942572951316833,SE16_SE40
159,1.0,0.9891670942306519,1.0,0.3147522211074829,SE16_SE41
160,1.0,0.9891670942306519,1.0,0.39606088399887085,SE16_SE48
161,0.0,0.010725094936788082,0.0,0.0,SE16_SE34
162,0.0,0.010732980445027351,0.0,0.0,SE16_SE38
163,0.0,0.010897382162511349,0.0,0.0,SE16_SE20
164,0.0,0.010725094936788082,0.0,0.0,SE16_SE33
165,0.0,0.010730838403105736,0.0,0.0,SE16_SE6
166,0.0,0.023216553032398224,0.0,0.0,SE16_SE2
167,1.0,0.9891636371612549,1.0,0.26938551664352417,SE17_SE20
168,1.0,0.9891670942306519,1.0,0.42997851967811584,SE17_SE22
169,1.0,0.9891670942306519,1.0,0.49164512753486633,SE17_SE42
170,1.0,0.9891471862792969,1.0,0.3069048523902893,SE17_SE47
171,1.0,0.9891670942306519,1.0,0.3857312798500061,SE17_SE48
172,1.0,0.9891670942306519,1.0,0.3558027148246765,SE17_SE51
173,0.0,0.010807457379996777,0.0,0.0,SE17_SE4
174,0.0,0.01072537899017334,0.0,0.0,SE17_SE40
175,0.0,0.4987383782863617,0.0,0.0,SE17_SE17
176,0.0,0.010725099593400955,0.0,0.0,SE17_SE6
177,0.0,0.015337684191763401,0.0,0.0,SE17_SE14
178,1.0,0.9891668558120728,1.0,0.3758818507194519,SE18_SE4
179,1.0,0.9891670942306519,1.0,0.4120161831378937,SE18_SE6
180,1.0,0.9891670942306519,1.0,0.27141016721725464,SE18_SE22
181,1.0,0.8731651902198792,1.0,0.35163408517837524,SE18_SE25
182,1.0,0.9891670942306519,1.0,0.49491727352142334,SE18_SE27
183,0.0,0.010725094936788082,0.0,0.0,SE18_SE43
184,0.0,0.010728207416832447,0.0,0.0,SE18_SE2
185,0.0,0.0376870334148407,0.0,0.0,SE18_SE50
186,0.0,0.03154464438557625,0.0,0.0,SE18_SE9
187,0.0,0.19262918829917908,0.0,0.0,SE18_SE51
188,0.0,0.010725094936788082,0.0,0.0,SE18_SE1
189,1.0,0.9807479381561279,0.0,0.0,SE18_SE47
190,0.0,0.03875177726149559,0.0,0.0,SE18_SE45
191,0.0,0.3076994717121124,1.0,0.2525687515735626,SE19_SE12
192,1.0,0.9891670942306519,1.0,0.3416096866130829,SE19_SE22
193,1.0,0.8103355169296265,1.0,0.2957015931606293,SE19_SE23
194,1.0,0.9891489148139954,1.0,0.35852357745170593,SE19_SE26
195,1.0,0.9851346611976624,1.0,0.38927432894706726,SE19_SE34
196,1.0,0.6569246053695679,1.0,0.27593445777893066,SE19_SE37
197,0.0,0.011813621036708355,0.0,0.0,SE19_SE10
198,0.0,0.30291178822517395,0.0,0.0,SE19_SE40
199,0.0,0.01072612777352333,0.0,0.0,SE19_SE13
200,1.0,0.9304512739181519,0.0,0.0,SE19_SE33
201,0.0,0.1639164835214615,0.0,0.0,SE19_SE11
202,0.0,0.010725206695497036,0.0,0.0,SE19_SE42
203,0.0,0.045281894505023956,0.0,0.0,SE19_SE48
204,0.0,0.043178390711545944,0.0,0.0,SE19_SE32
205,0.0,0.010755985975265503,0.0,0.0,SE19_SE50
206,0.0,0.011031566187739372,0.0,0.0,SE19_SE24
207,0.0,0.010725094936788082,0.0,0.0,SE19_SE14
208,0.0,0.010823016986250877,0.0,0.0,SE19_SE25
209,1.0,0.7782915234565735,1.0,0.37433120608329773,SE20_SE47
210,1.0,0.7775294184684753,1.0,0.3655301034450531,SE20_SE48
211,1.0,0.9891670942306519,1.0,0.4288924038410187,SE20_SE49
212,1.0,0.9585428237915039,1.0,0.29412397742271423,SE20_SE51
213,1.0,0.7507176399230957,1.0,0.26418623328208923,SE20_SE52
214,1.0,0.786406934261322,0.0,0.0,SE20_SE28
215,0.0,0.07023084163665771,0.0,0.0,SE20_SE54
216,0.0,0.012973438948392868,0.0,0.0,SE20_SE34
217,1.0,0.8904270529747009,0.0,0.0,SE20_SE2
218,0.0,0.011611237190663815,0.0,0.0,SE20_SE50
